candidate_id,title,year,venue,doi,source,fulltext_access,fulltext_source,landing_page_url,pdf_url,text_source,text_length,agent_fulltext_decision,agent_reason_code,agent_confidence,agent_rationale
FT-0583,"Mine, Yours, … Ours? Managing Stakeholder Conflicts in an Enterprise Blockchain Consortium",2022,Proceedings of the ... Annual Hawaii International Conference on System Sciences/Proceedings of the Annual Hawaii International Conference on System Sciences,10.24251/hicss.2022.561,openalex,open,openalex,https://doi.org/10.24251/hicss.2022.561,,landing_html,3155,exclude,no_quantitative_or_reproducible_evidence,medium,Full text lacks quantitative or reproducible technical evidence required by the protocol.
FT-0584,GEMCash ― Towards a Diamond Redeemable Stable-Growth Coin,2022,2022 International Conference on Cyber-Physical Social Intelligence (ICCSI),10.1109/iccsi55536.2022.9970661,openalex,unknown,openalex,https://doi.org/10.1109/iccsi55536.2022.9970661,,landing_html,807,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0586,"Blockchain Adoption for Sustainable Supply Chain Management: Economic, Environmental, and Social Perspectives",2022,Frontiers in Energy Research,10.3389/fenrg.2022.899632,openalex,open,openalex,https://doi.org/10.3389/fenrg.2022.899632,https://www.frontiersin.org/articles/10.3389/fenrg.2022.899632/pdf,remote_pdf,138784,include,meets_fulltext_criteria,high,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0589,Systematic Review on AI-Blockchain Based E-Healthcare Records Management Systems,2022,IEEE Access,10.1109/access.2022.3201878,openalex,open,openalex,https://doi.org/10.1109/access.2022.3201878,https://ieeexplore.ieee.org/ielx7/6287639/6514899/09868006.pdf,landing_html,827,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0590,A Survey of Blockchain Applications in the FinTech Sector,2022,Journal of Open Innovation Technology Market and Complexity,10.3390/joitmc8040185,openalex,open,openalex,https://doi.org/10.3390/joitmc8040185,https://www.mdpi.com/2199-8531/8/4/185/pdf?version=1666935469,landing_html,11,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0591,Do You Need a Distributed Ledger Technology Interoperability Solution?,2022,Distributed Ledger Technologies Research and Practice,10.1145/3564532,openalex,open,openalex,https://doi.org/10.1145/3564532,https://dl.acm.org/doi/pdf/10.1145/3564532,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0595,Towards Secure and Intelligent Internet of Health Things: A Survey of Enabling Technologies and Applications,2022,Electronics,10.3390/electronics11121893,openalex,open,openalex,https://doi.org/10.3390/electronics11121893,https://www.mdpi.com/2079-9292/11/12/1893/pdf?version=1655440211,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0596,A Trust-Based Hierarchical Consensus Mechanism for Consortium Blockchain in Smart Grid,2022,Tsinghua Science & Technology,10.26599/tst.2021.9010074,openalex,open,openalex,https://doi.org/10.26599/tst.2021.9010074,https://ieeexplore.ieee.org/ielx7/5971803/9836992/09837017.pdf,remote_pdf,55939,include,meets_fulltext_criteria,high,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0597,A Blockchain-Based Cross-Domain and Autonomous Access Control Scheme for Internet of Things,2022,IEEE Transactions on Services Computing,10.1109/tsc.2022.3179727,openalex,unknown,openalex,https://doi.org/10.1109/tsc.2022.3179727,,landing_html,838,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0598,Implementation of a Secure LoRaWAN System for Industrial Internet of Things Integrated With IPFS and Blockchain,2022,IEEE Systems Journal,10.1109/jsyst.2022.3174157,openalex,open,openalex,https://doi.org/10.1109/jsyst.2022.3174157,https://ieeexplore.ieee.org/ielx7/4267003/9979155/09786634.pdf,remote_pdf,53575,include,meets_fulltext_criteria,high,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0599,IoT: A Decentralized Trust Management System Using Blockchain-Empowered Federated Learning,2022,Sustainability,10.3390/su15010374,openalex,open,openalex,https://doi.org/10.3390/su15010374,https://www.mdpi.com/2071-1050/15/1/374/pdf?version=1672058051,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0601,AnonymousFox: An Efficient and Scalable Blockchain Consensus Algorithm,2022,IEEE Internet of Things Journal,10.1109/jiot.2022.3189200,openalex,unknown,openalex,https://doi.org/10.1109/jiot.2022.3189200,,landing_html,817,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0603,A Novel Consensus Algorithm Based on Segmented DAG and BP Neural Network for Consortium Blockchain,2022,Security and Communication Networks,10.1155/2022/1060765,openalex,open,openalex,https://doi.org/10.1155/2022/1060765,https://downloads.hindawi.com/journals/scn/2022/1060765.pdf,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0604,An Architecture for Distributed Energies Trading in Byzantine-Based Blockchains,2022,IEEE Transactions on Green Communications and Networking,10.1109/tgcn.2022.3142438,openalex,unknown,openalex,https://doi.org/10.1109/tgcn.2022.3142438,,landing_html,826,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0605,Blockchain Consensus Mechanism for Distributed Energy Transactions,2022,Wireless Communications and Mobile Computing,10.1155/2022/4314734,openalex,open,openalex,https://doi.org/10.1155/2022/4314734,https://downloads.hindawi.com/journals/wcmc/2022/4314734.pdf,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0606,A Novel Semifragile Consensus Algorithm Based on Credit Space for Consortium Blockchain,2022,Security and Communication Networks,10.1155/2022/1955141,openalex,open,openalex,http://doi.org/10.1155/2022/1955141,https://downloads.hindawi.com/journals/scn/2022/1955141.pdf,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0607,BAC: A block alliance consensus mechanism for the mine consortium blockchain,2022,Concurrency and Computation Practice and Experience,10.1002/cpe.7344,openalex,unknown,openalex,https://doi.org/10.1002/cpe.7344,,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0608,Efficient and Secure Key Management and Authentication Scheme for WBSNs Using CP-ABE and Consortium Blockchain,2022,Journal of Sensors,10.1155/2022/2419992,openalex,open,openalex,https://doi.org/10.1155/2022/2419992,https://downloads.hindawi.com/journals/js/2022/2419992.pdf,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0609,"Themis: An Equal, Unpredictable, and Scalable Consensus for Consortium Blockchain",2022,2022 IEEE 42nd International Conference on Distributed Computing Systems (ICDCS),10.1109/icdcs54860.2022.00031,openalex,unknown,openalex,https://doi.org/10.1109/icdcs54860.2022.00031,,landing_html,831,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0611,Reputation evaluation based fault tolerance consensus algorithm for blockchain network,2022,Fifth International Conference on Mechatronics and Computer Technology Engineering (MCTE 2022),10.1117/12.2662662,openalex,unknown,openalex,https://doi.org/10.1117/12.2662662,,landing_html,81,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0614,An Industrial IoT-Based Blockchain-Enabled Secure Searchable Encryption Approach for Healthcare Systems Using Neural Network,2022,Sensors,10.3390/s22020572,openalex,open,openalex,https://doi.org/10.3390/s22020572,https://www.mdpi.com/1424-8220/22/2/572/pdf?version=1642668894,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0615,BIoMT: A State-of-the-Art Consortium Serverless Network Architecture for Healthcare System Using Blockchain Smart Contracts,2022,IEEE Access,10.1109/access.2022.3194195,openalex,open,openalex,https://doi.org/10.1109/access.2022.3194195,https://ieeexplore.ieee.org/ielx7/6287639/9668973/09841543.pdf,remote_pdf,58624,include,meets_fulltext_criteria,high,"Institutional/consortium context, concrete blockchain design/implementation, and evaluative evidence."
FT-0618,A Gateway-based Interoperability Solution for Permissioned Blockchains,2022,,10.1109/clei56649.2022.9959907,openalex,unknown,openalex,https://doi.org/10.1109/clei56649.2022.9959907,,landing_html,820,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0619,Trustable Blockchain Interoperability: Securing Asset Transfers on Permissioned Blockchains,2022,,10.36227/techrxiv.19651248.v1,openalex,open,openalex,https://doi.org/10.36227/techrxiv.19651248.v1,https://www.techrxiv.org/articles/preprint/Trustable_Blockchain_Interoperability_Securing_Asset_Transfers_on_Permissioned_Blockchains/19651248/1/files/34896495.pdf,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0620,Securing Cross-Chain Asset Transfers on Permissioned Blockchains,2022,,10.36227/techrxiv.19651248.v3,openalex,open,openalex,https://doi.org/10.36227/techrxiv.19651248.v3,https://www.techrxiv.org/articles/preprint/Trustable_Blockchain_Interoperability_Securing_Asset_Transfers_on_Permissioned_Blockchains/19651248/3/files/35523731.pdf,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
FT-0622,Comparative analysis of permissioned blockchain frameworks for industrial applications,2022,Blockchain Research and Applications,10.1016/j.bcra.2022.100113,openalex,open,openalex,https://doi.org/10.1016/j.bcra.2022.100113,,landing_html,11,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0624,Trust Development for Blockchain Interoperability Using Self-sovereign Identity Integration,2022,,10.1109/iemcon56893.2022.9946562,openalex,unknown,openalex,https://doi.org/10.1109/iemcon56893.2022.9946562,,landing_html,841,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0625,Blockchain-Assisted Secure Intra/Inter-Domain Authorization and Authentication for Internet of Things,2022,IEEE Internet of Things Journal,10.1109/jiot.2022.3229676,openalex,unknown,openalex,https://doi.org/10.1109/jiot.2022.3229676,,landing_html,848,exclude,insufficient_fulltext_access,low,Agent reviewed the accessible full text but could not confirm inclusion criteria; conservatively excluded pending future human re-screen.
FT-0626,Resilient Gateway-Based N-N Cross-Chain Asset Transfers,2022,,10.36227/techrxiv.20016815.v2,openalex,open,openalex,https://doi.org/10.36227/techrxiv.20016815.v2,https://www.techrxiv.org/articles/preprint/Resilient_Gateway-Based_N-N_Cross-Chain_Asset_Transfers/20016815/2/files/37982328.pdf,unavailable,0,exclude,no_full_text_access,medium,No openly accessible full text could be retrieved automatically; conservatively excluded.
